City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Current Description
692,Aqtobe,50.2797,57.2072,8.6,92,67,2.24,KZ,broken clouds
693,Malokaterynivka,47.6525,35.2539,42.8,87,75,11.18,UA,broken clouds
694,Ghazipur,25.5833,83.5667,50.02,50,0,5.66,IN,clear sky
695,Kangaatsiaq,68.3065,-53.4641,5.7,90,66,6.31,GL,broken clouds
696,Matagami,49.7502,-77.6328,-2.2,84,90,6.91,CA,light snow
697,San+Pedro+Sula,15.5,-88.0333,80.01,88,75,1.48,HN,broken clouds
698,Ancona,43.55,13.1667,57.99,54,75,2.3,IT,light rain
699,Phalodi,27.1333,72.3667,57.47,26,0,3.42,IN,clear sky
700,Mehamn,71.0357,27.8492,26.04,97,100,22.15,NO,light snow
701,Agen,44.2,0.6333,52.0,71,75,11.5,FR,broken clouds
702,Porto+Velho,-8.7619,-63.9039,86.0,66,75,3.44,BR,broken clouds
703,Kudahuvadhoo,2.6708,72.8944,81.28,76,43,11.97,MV,scattered clouds
704,Alenquer,-1.9417,-54.7383,82.4,78,75,9.22,BR,broken clouds
705,Pryshyb,47.2603,35.3228,42.8,87,75,11.18,UA,broken clouds
706,Xuddur,4.1213,43.8894,78.98,19,0,9.44,SO,clear sky
707,San+Carlos+Del+Zulia,9.0,-71.9135,87.62,52,15,4.79,VE,few clouds
708,Zonguldak,41.25,31.8333,38.21,91,100,5.37,TR,overcast clouds
709,Trussville,33.6198,-86.6089,51.8,40,90,8.05,US,overcast clouds
710,Road+Town,18.4167,-64.6167,75.2,94,40,6.91,VG,scattered clouds
711,Streator,41.1209,-88.8354,34.0,69,90,19.57,US,overcast clouds
712,Aruppukkottai,9.5167,78.1,77.63,75,35,9.64,IN,scattered clouds
713,Abonnema,4.7084,6.7931,93.2,52,46,2.3,NG,scattered clouds
714,Atbasar,51.8,68.3333,17.67,94,100,8.1,KZ,overcast clouds
715,Sept-Iles,50.2001,-66.3821,18.0,52,24,6.91,CA,few clouds
716,Benguela,-12.5763,13.4055,79.34,74,83,7.99,AO,broken clouds
717,Jacareacanga,-6.2222,-57.7528,76.73,87,100,3.04,BR,moderate rain
