City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Current Description
342,Ikorodu,6.6191,3.5041,71.6,24,17,3.44,NG,haze
343,Thompson,55.7435,-97.8558,14.0,85,75,1.48,CA,light snow
344,El+Tocuyo,9.7873,-69.7937,85.32,38,0,8.55,VE,clear sky
345,San+Andres,12.5847,-81.7006,84.2,65,40,18.41,CO,scattered clouds
346,Melfi,40.9965,15.6514,46.99,87,0,12.66,IT,clear sky
347,Tromso,69.6496,18.957,19.99,85,0,2.3,NO,clear sky
348,Gornopravdinsk,60.05,69.9,-0.45,92,100,10.67,RU,overcast clouds
349,Sainte-Marie,-20.8968,55.5496,80.6,69,40,10.36,RE,scattered clouds
350,Tucuman,-26.8241,-65.2226,69.8,94,90,9.22,AR,overcast clouds
351,Annecy-Le-Vieux,45.9197,6.1439,44.01,100,75,2.3,FR,light rain
352,Salinopolis,-0.6136,-47.3561,79.99,86,100,11.79,BR,overcast clouds
353,Marovoay,-16.1,46.6333,77.0,94,40,4.61,MG,light rain
354,Clearwater,27.9659,-82.8001,72.0,49,91,6.91,US,overcast clouds
355,Havoysund,70.9963,24.6622,26.6,86,90,18.41,NO,light snow
356,Ushtobe,45.2514,77.9838,14.65,85,100,2.91,KZ,overcast clouds
357,Imbituba,-28.24,-48.6703,82.4,78,20,3.44,BR,few clouds
358,Jawa,31.8525,35.9393,46.4,66,0,4.61,JO,clear sky
359,Krasnyy+Tkach,55.4721,39.0802,26.6,80,75,8.95,RU,snow
360,Maldonado,-34.6667,-54.9167,71.01,83,90,26.46,UY,heavy intensity rain
361,Sistranda,63.7256,8.834,32.0,93,40,3.44,NO,light snow
362,Tankara,22.6667,70.7333,57.65,37,0,7.31,IN,clear sky
363,Beisfjord,68.3751,17.5988,6.8,85,94,3.44,NO,overcast clouds
364,Lesogorskiy,61.0455,28.9294,21.99,93,75,4.61,RU,broken clouds
365,Petit+Goave,18.4314,-72.8669,86.0,54,26,11.5,HT,scattered clouds
366,Rovaniemi,66.5,25.7167,12.2,85,20,8.05,FI,light snow
367,Kirkwood,38.5834,-90.4068,41.0,87,90,17.27,US,moderate rain
368,Millinocket,45.6573,-68.7098,12.2,57,1,9.22,US,clear sky
369,Gaoual,11.75,-13.2,82.96,14,0,2.93,GN,clear sky
370,Saint-Georges,12.0564,-61.7485,84.2,65,20,17.27,GD,few clouds
371,Bokoro,12.3807,17.0568,77.76,18,4,11.74,TD,clear sky
372,Sur,22.5667,59.5289,67.08,56,0,9.86,OM,clear sky
373,Nuuk,64.1835,-51.7216,17.6,73,20,5.75,GL,few clouds
374,Coria,39.9879,-6.5377,51.01,79,74,11.99,ES,broken clouds
375,Manicore,-5.8092,-61.3003,80.6,89,0,2.3,BR,clear sky
376,Bay+Roberts,47.5999,-53.2648,30.99,83,100,1.99,CA,overcast clouds
377,Zyryanovsk,49.7386,84.2719,-0.29,92,3,0.25,KZ,clear sky
378,Axim,4.8699,-2.2405,80.2,84,98,8.5,GH,light rain
379,Opuwo,-18.0607,13.84,74.12,46,94,9.35,NA,overcast clouds
380,Presque+Isle,46.6811,-68.0159,12.2,57,1,11.5,US,clear sky
381,San+Carlos+De+Bariloche,-41.1456,-71.3082,77.0,13,75,2.3,AR,broken clouds
382,Roald,62.5833,6.1333,32.0,93,40,4.61,NO,snow
383,Plouzane,48.3833,-4.6167,51.8,93,90,11.5,FR,overcast clouds
384,Ostersund,63.1792,14.6357,5.0,85,75,1.3,SE,broken clouds
385,Petropavl,54.8753,69.1628,17.64,94,100,11.65,KZ,overcast clouds
386,Bereda,43.2686,-7.5406,46.99,95,100,11.01,ES,overcast clouds
387,Marsaxlokk,35.8419,14.5431,59.0,94,0,8.05,MT,clear sky
388,Mikkeli,61.6886,27.2723,23.0,100,90,4.43,FI,overcast clouds
389,Shahrud,36.4182,54.9763,41.02,69,100,9.62,IR,overcast clouds
390,Puerto+Quijarro,-17.7833,-57.7667,92.84,43,89,6.73,BO,overcast clouds
391,Hambantota,6.1241,81.1185,77.25,82,93,10.65,LK,overcast clouds
392,Curaca,-8.9903,-39.9094,82.56,54,100,15.68,BR,overcast clouds
393,Bentiu,9.2333,29.8333,76.44,18,0,5.88,SS,clear sky
394,Bonavista,48.6499,-53.1147,30.0,93,100,4.61,CA,overcast clouds
395,Rosa+Zarate,0.3333,-79.4667,81.79,80,37,4.74,EC,moderate rain
396,Opoczno,51.3757,20.2783,26.01,10,51,8.88,PL,broken clouds
397,Karasjok,69.4719,25.5112,24.8,86,90,9.22,NO,light snow
398,Pemba,-12.974,40.5178,82.0,94,75,9.22,MZ,broken clouds
399,Bad+Reichenhall,47.7333,12.8833,39.99,100,75,6.91,DE,light rain
400,Richards+Bay,-28.783,32.0377,74.5,87,100,4.54,ZA,overcast clouds
401,Cap-Aux-Meules,47.3821,-61.8597,24.8,86,100,23.02,CA,overcast clouds
402,Sarakhs,36.5449,61.1577,57.2,38,100,2.3,IR,overcast clouds
403,Leh,34.1667,77.5833,2.64,59,0,1.32,IN,clear sky
404,Cabedelo,-6.9811,-34.8339,82.4,74,20,13.8,BR,few clouds
405,Cangucu,-31.395,-52.6756,80.6,83,90,13.8,BR,overcast clouds
406,Barrafranca,37.3791,14.2011,52.0,92,64,3.94,IT,broken clouds
407,Carnarvon,-24.8667,113.6333,80.6,94,2,6.91,AU,clear sky
408,Constantine,36.365,6.6147,57.2,54,0,6.91,DZ,clear sky
409,Maine-Soroa,13.2114,12.0241,70.95,21,0,7.67,NE,clear sky
410,Salekhard,66.53,66.6019,-19.43,86,100,7.9,RU,overcast clouds
411,General+Pico,-35.6566,-63.7568,66.31,72,100,12.46,AR,overcast clouds
412,Kuryk,43.2,51.65,40.87,75,100,6.02,KZ,overcast clouds
413,Sao+Manuel,-22.7311,-48.5706,87.8,58,20,2.3,BR,heavy intensity rain
414,Sulina,45.1559,29.6536,38.77,84,44,9.66,RO,scattered clouds
415,Carauari,-4.8828,-66.8958,88.25,67,66,2.19,BR,broken clouds
416,Cauquenes,-35.9671,-72.3225,69.37,74,73,5.19,CL,broken clouds
417,Ponnani,10.767,75.9252,78.8,69,40,3.18,IN,haze
418,Djenne,13.9061,-4.5533,78.24,15,0,7.96,ML,clear sky
419,Zambezi,-13.5432,23.1047,68.61,90,100,5.14,ZM,moderate rain
420,Pauini,-7.7136,-66.9764,87.42,75,93,0.49,BR,heavy intensity rain
421,Vasteras,59.6162,16.5528,14.0,85,2,2.3,SE,clear sky
422,Marawi,7.9986,124.2928,75.99,88,89,2.51,PH,overcast clouds
423,Angoche,-16.2325,39.9086,80.15,81,100,9.04,MZ,light rain
424,Locri,38.2414,16.2623,57.99,51,100,5.41,IT,overcast clouds
425,Bud,39.447,-86.1758,35.01,69,100,14.45,US,overcast clouds
426,Sabha,27.0377,14.4283,54.01,42,0,1.81,LY,clear sky
427,Kalmar,56.6616,16.3616,25.0,100,100,4.61,SE,overcast clouds
428,Manga,11.6636,-1.0731,80.15,15,0,7.96,BF,clear sky
429,Iralaya,15.0,-83.2333,82.4,67,20,10.54,HN,few clouds
430,Terrace+Bay,48.7834,-87.1,21.2,53,20,4.61,CA,few clouds
431,Saint+Anthony,45.0205,-93.218,33.01,64,90,9.22,US,light snow
432,Riviere-Au-Renard,48.9957,-64.3971,17.6,67,75,6.91,CA,broken clouds
433,Terme,41.2092,36.9739,55.4,35,75,12.66,TR,light rain
434,Novyy+Urengoy,66.0833,76.6333,-27.04,84,100,13.85,RU,overcast clouds
435,Birjand,32.8663,59.2211,53.6,28,40,8.97,IR,scattered clouds
436,Thomasville,35.8826,-80.082,45.0,43,98,1.01,US,overcast clouds
437,Tambura,5.6,27.4667,73.72,20,0,5.32,SS,clear sky
438,Tsabong,-26.0217,22.401,82.24,42,11,6.53,BW,few clouds
439,Ilo,-17.6394,-71.3375,73.44,65,100,8.99,PE,overcast clouds
440,Kutum,14.2,24.6667,58.82,29,0,9.24,SD,clear sky
441,Mouzouras,35.5333,24.15,57.2,77,20,9.22,GR,few clouds
442,Rundu,-17.9333,19.7667,71.94,84,100,3.36,NA,moderate rain
443,Cururupu,-1.8283,-44.8683,83.43,69,61,7.58,BR,broken clouds
444,Urmary,55.6789,47.944,21.2,86,40,6.71,RU,scattered clouds
445,Tamandare,-8.7597,-35.1047,80.13,74,97,9.1,BR,overcast clouds
446,Leshukonskoye,64.8989,45.7622,16.72,97,98,6.42,RU,overcast clouds
447,Sambava,-14.2667,50.1667,78.21,81,44,4.41,MG,scattered clouds
448,Bayir,37.2687,28.2167,46.4,93,20,2.3,TR,few clouds
449,Prado,-17.3411,-39.2208,80.06,71,0,9.19,BR,clear sky
450,Inskoy,54.4297,86.44,-22.47,85,0,0.89,RU,clear sky
451,San+Jose,37.3394,-121.895,62.01,47,75,5.75,US,broken clouds
452,Puerto+Ayacucho,5.6639,-67.6236,92.95,40,67,5.88,VE,broken clouds
453,Cyangugu,-2.4846,28.9075,61.05,86,61,0.87,RW,broken clouds
454,Alexandria,31.2156,29.9553,60.8,59,0,12.66,EG,clear sky
455,Bulawayo,-20.15,28.5833,67.37,89,100,8.48,ZW,moderate rain
456,Wagar,16.1525,36.2032,65.86,74,0,17.22,SD,clear sky
457,Yarim,14.298,44.3779,52.52,65,18,2.37,YE,few clouds
458,Harnosand,62.6323,17.9379,10.99,79,100,5.75,SE,overcast clouds
459,Karwar,14.8,74.1333,74.7,59,3,5.57,IN,clear sky
460,Bardiyah,31.7561,25.0865,63.73,53,0,17.83,LY,clear sky
461,Ongandjera,-17.8833,15.0667,76.44,55,100,14.14,NA,light rain
462,Kjollefjord,70.9457,27.3465,25.83,96,100,20.54,NO,light snow
463,Kedrovyy,56.1667,91.8167,-34.6,74,0,2.24,RU,fog
464,Muros,42.7762,-9.0603,55.0,78,99,5.01,ES,overcast clouds
465,Forecariah,9.4306,-13.0881,76.48,71,0,4.68,GN,clear sky
466,Dubai,25.2582,55.3047,71.01,49,0,6.91,AE,clear sky
467,Barra+Do+Bugres,-15.0725,-57.1811,88.09,62,60,2.95,BR,broken clouds
468,Japura,-0.3167,102.35,72.03,97,98,2.55,ID,overcast clouds
469,Kemi,65.8596,24.8228,14.0,85,20,6.91,FI,light snow
470,Eyl,7.9803,49.8164,72.81,77,17,13.15,SO,few clouds
471,Khash,28.2211,61.2158,53.04,40,0,7.96,IR,clear sky
472,Inyonga,-6.7167,32.0667,65.61,89,41,0.67,TZ,moderate rain
473,Deori+Khas,23.4,79.0167,48.52,42,0,2.59,IN,clear sky
474,Qaqortoq,60.7167,-46.0333,39.2,35,75,35.68,GL,broken clouds
475,Umm+Lajj,25.0213,37.2685,66.7,55,0,14.74,SA,clear sky
476,Kasongo-Lunda,-6.4667,16.8167,71.35,92,100,2.35,CD,light rain
477,Necochea,-38.5473,-58.7368,64.99,53,100,7.0,AR,overcast clouds
478,Rutana,-3.8667,30.1,58.1,97,98,2.37,BI,overcast clouds
479,San+Pedro,14.35,121.0167,72.0,73,20,3.44,PH,few clouds
480,Uhlove,44.8215,33.6045,48.0,52,100,3.0,UA,overcast clouds
481,Barranca,-10.75,-77.7667,76.44,63,84,11.74,PE,broken clouds
482,Bandar-E+Lengeh,26.5579,54.8807,66.94,74,0,6.29,IR,clear sky
483,Wisconsin+Rapids,44.3836,-89.8174,32.0,74,90,17.27,US,overcast clouds
484,Kariba,-16.5167,28.8,72.81,89,100,5.61,ZW,light rain
485,Contamana,-7.3333,-75.0167,82.04,67,95,3.83,PE,overcast clouds
486,Lyubotyn,49.95,35.9667,37.4,100,90,8.95,UA,moderate rain
487,Parrita,9.5201,-84.3225,78.8,64,20,23.02,CR,few clouds
488,Margate,51.3813,1.3862,39.99,81,100,4.0,GB,overcast clouds
489,Rodos,36.4408,28.2225,60.8,67,40,5.75,GR,scattered clouds
490,Villazon,-22.0866,-65.5942,69.75,20,10,6.49,BO,clear sky
491,Urucara,-2.5364,-57.76,85.44,75,23,3.6,BR,few clouds
492,Tela,15.7833,-87.45,84.2,89,75,4.61,HN,broken clouds
493,Kasangulu,-4.5911,15.1708,75.2,83,40,4.61,CD,scattered clouds
494,Botwood,49.1499,-55.3482,30.0,80,94,1.01,CA,overcast clouds
495,Tete,-16.1564,33.5867,80.01,94,40,4.07,MZ,scattered clouds
496,Touros,-5.1989,-35.4608,82.4,69,20,11.5,BR,few clouds
497,Solenzo,12.1833,-4.0833,80.69,15,0,7.4,BF,clear sky
498,Paola,39.3599,16.0396,53.01,67,39,1.01,IT,scattered clouds
499,Mango,27.9797,-82.3065,73.99,43,40,5.75,US,scattered clouds
500,Abeokuta,7.15,3.35,71.6,24,3,3.44,NG,haze
501,Parczew,51.6402,22.9006,26.6,100,90,10.36,PL,light snow
502,Mangai,-4.05,19.5333,72.18,97,100,3.49,CD,moderate rain
503,Ranaghat,23.1833,88.5833,57.2,82,0,9.22,IN,haze
504,Cudahy,33.9606,-118.1853,63.0,47,1,2.08,US,clear sky
505,Impfondo,1.6381,18.0667,75.51,87,100,4.9,CG,overcast clouds
506,Kajaani,64.2273,27.7285,21.2,86,90,5.75,FI,light snow
507,Cozumel,20.5083,-86.9458,78.8,65,75,13.8,MX,broken clouds
508,Husavik,66.0449,-17.3389,17.6,67,90,2.3,IS,overcast clouds
509,Walvis+Bay,-22.9575,14.5053,66.99,82,0,5.75,NA,clear sky
510,Khipro,25.8285,69.3772,58.87,31,0,8.46,PK,clear sky
511,Oistins,13.0667,-59.5333,82.4,65,20,17.27,BB,few clouds
512,Kinsale,51.7075,-8.5306,41.0,87,75,12.66,IE,broken clouds
513,Puerto+Ayora,-0.7393,-90.3518,86.0,62,0,13.8,EC,clear sky
514,Shache,38.4167,77.2406,21.61,86,0,1.61,CN,clear sky
515,Nouakchott,18.0858,-15.9785,78.8,8,28,9.22,MR,scattered clouds
516,Wamba,8.9333,8.6,78.67,17,0,3.69,NG,clear sky
517,Bandundu,-3.3167,17.3667,73.6,91,100,2.93,CD,overcast clouds
518,Sikonge,-5.6333,32.7667,66.18,90,85,4.25,TZ,overcast clouds
519,Junagarh,19.8667,82.9333,61.99,42,0,0.74,IN,clear sky
520,Sabya,17.1495,42.6254,77.0,78,16,5.44,SA,few clouds
521,Pitimbu,-7.4706,-34.8086,82.4,74,20,13.8,BR,few clouds
522,Laksar,29.7667,78.05,47.77,52,0,3.56,IN,clear sky
523,Mineiros,-17.5694,-52.5511,79.11,73,54,6.06,BR,broken clouds
524,Belomorsk,64.5232,34.7668,14.11,97,97,2.95,RU,overcast clouds
525,Tazovskiy,67.4667,78.7,-28.77,82,100,11.86,RU,overcast clouds
526,Halifax,44.6453,-63.5724,27.0,54,100,9.22,CA,overcast clouds
527,Banda+Aceh,5.5577,95.3222,76.66,82,89,12.1,ID,overcast clouds
528,Ouadda,8.0777,22.4007,78.06,18,25,8.63,CF,scattered clouds
529,Tekeli,44.83,78.8239,29.8,67,64,11.39,KZ,broken clouds
530,Hearst,49.6835,-83.6665,6.8,72,35,2.3,CA,scattered clouds
531,Abu+Samrah,35.3029,37.1841,50.18,72,100,11.59,SY,overcast clouds
532,Savinka,50.0785,47.0994,26.13,95,95,9.82,RU,overcast clouds
533,Salvador,13.8333,-88.9167,87.8,45,40,9.22,SV,scattered clouds
534,Buritis,-15.6178,-46.4233,82.27,54,98,1.9,BR,overcast clouds
535,Areosa,41.7178,-8.8571,55.4,82,40,11.5,PT,scattered clouds
536,Buraydah,26.326,43.975,53.6,62,0,5.75,SA,clear sky
537,Langarud,37.197,50.1535,46.4,93,20,2.3,IR,few clouds
538,Lesnikovo,55.2822,65.3175,14.31,95,90,7.58,RU,overcast clouds
539,Sarankhola,22.3082,89.7897,57.74,42,0,4.83,BD,clear sky
540,Stevens+Point,44.5236,-89.5746,34.0,69,90,16.11,US,overcast clouds
541,Galle,6.0367,80.217,78.03,83,95,1.59,LK,overcast clouds
542,Dakar,14.6937,-17.4441,69.8,68,100,13.8,SN,overcast clouds
543,Finnsnes,69.2296,17.9811,-2.2,84,100,3.36,NO,overcast clouds
544,Inongo,-1.95,18.2667,75.43,88,100,2.8,CD,overcast clouds
545,Otjiwarongo,-20.4637,16.6477,74.08,57,100,7.0,NA,overcast clouds
546,Derzhavinsk,51.1,66.3167,18.3,94,100,8.21,KZ,overcast clouds
547,Fort+William,56.8165,-5.1121,37.99,71,36,5.99,GB,scattered clouds
548,Zaraza,9.3503,-65.3245,91.92,37,88,5.93,VE,overcast clouds
549,Pangody,65.85,74.4859,-22.94,84,100,16.96,RU,overcast clouds
550,Djambala,-2.5447,14.7533,66.67,95,100,2.89,CG,overcast clouds
551,Liverpool,53.4106,-2.9779,37.4,75,0,16.11,GB,clear sky
552,San+Antonio,29.4241,-98.4936,73.4,60,20,5.75,US,few clouds
553,Keita,14.7551,5.7749,71.17,18,10,8.52,NE,clear sky
554,Hazorasp,41.3194,61.0742,35.6,75,90,2.3,UZ,haze
555,Thaba-Tseka,-29.522,28.6084,55.87,59,0,1.14,LS,clear sky
556,Morant+Bay,17.8815,-76.4093,87.8,58,20,5.75,JM,few clouds
557,Bani,18.2833,-70.3333,81.0,74,40,11.5,DO,scattered clouds
558,Saint-Francois,46.4154,3.9054,48.2,81,75,5.75,FR,light intensity drizzle
559,Ulcinj,41.9294,19.2244,46.4,87,40,3.44,ME,scattered clouds
560,Beira,-19.8436,34.8389,82.4,83,20,9.22,MZ,few clouds
561,Rio+Verde+De+Mato+Grosso,-18.9181,-54.8442,84.56,68,91,2.62,BR,overcast clouds
562,Catumbela,-12.4314,13.5472,76.84,80,66,5.08,AO,broken clouds
563,Araouane,18.9048,-3.5265,71.83,19,43,9.42,ML,scattered clouds
564,Road+Town,18.4167,-64.6167,75.2,94,40,8.05,VG,scattered clouds
565,Umea,63.8284,20.2597,14.0,92,90,11.5,SE,light snow
566,Bondo,3.8146,23.6866,74.66,29,4,2.28,CD,clear sky
567,Rosita,13.9268,-84.4032,85.62,54,2,6.17,NI,clear sky
568,Pallasovka,50.05,46.8833,26.26,95,95,9.82,RU,overcast clouds
569,Neira,5.1665,-75.52,86.0,42,40,4.61,CO,scattered clouds
570,Chimore,-16.9833,-65.1333,78.13,93,100,2.57,BO,overcast clouds
571,Batocina,44.1536,21.0817,39.2,100,0,2.3,RS,clear sky
572,Vilhena,-12.7406,-60.1458,77.0,83,75,5.75,BR,broken clouds
573,Chitrakonda,18.1167,82.0833,64.94,72,67,2.35,IN,broken clouds
574,Ballina,-28.8667,153.5667,73.4,94,90,4.61,AU,overcast clouds
575,Pepel,8.5817,-13.0628,78.48,71,0,7.23,SL,clear sky
576,Semnan,35.5729,53.3971,42.33,61,39,3.44,IR,scattered clouds
577,Plettenberg+Bay,-34.0527,23.3716,65.93,81,0,2.8,ZA,clear sky
578,Sao+Luiz+Gonzaga,-28.4083,-54.9608,78.51,86,99,7.36,BR,overcast clouds
579,Santa+Isabel+Do+Rio+Negro,-0.4139,-65.0192,91.99,47,1,5.17,BR,clear sky
580,Hobe+Sound,27.0595,-80.1364,70.0,52,75,12.66,US,broken clouds
581,Bandrele,-12.9067,45.1914,78.8,89,20,2.3,YT,few clouds
582,Camacha,33.0833,-16.3333,62.6,88,40,9.22,PT,scattered clouds
583,Tahoua,14.8888,5.2692,72.12,18,75,10.56,NE,broken clouds
584,Itarema,-2.9248,-39.9167,83.55,67,74,16.26,BR,broken clouds
585,Chikhli,20.35,76.25,63.66,28,0,6.76,IN,clear sky
586,Douentza,14.9951,-2.9517,72.23,19,0,6.35,ML,clear sky
587,Kavaratti,10.5669,72.642,80.94,69,44,6.8,IN,scattered clouds
588,Priyutnoye,46.1011,43.5072,37.29,90,24,10.98,RU,few clouds
589,Longwy,49.5194,5.7688,37.0,94,100,1.01,FR,overcast clouds
590,Kiruna,67.8557,20.2251,15.8,86,90,11.5,SE,light snow
591,Parambu,-6.2111,-40.6944,77.83,77,100,2.15,BR,overcast clouds
592,Westport,41.1415,-73.3579,30.2,29,1,12.66,US,clear sky
593,Egersund,58.4513,5.9997,27.0,100,75,14.76,NO,fog
594,Tel+Aviv-Yafo,32.0805,34.7805,55.4,58,0,11.5,IL,clear sky
595,Izhma,65.0083,53.9113,0.37,92,100,10.13,RU,overcast clouds
596,Guantanamo,20.1444,-75.2092,82.4,54,40,20.71,CU,scattered clouds
597,Avanigadda,16.0215,80.9181,70.39,91,100,3.4,IN,overcast clouds
598,Huarmey,-10.0681,-78.1522,77.4,60,80,13.15,PE,broken clouds
599,Sao+Lourenco+Do+Sul,-31.3653,-51.9783,80.6,83,90,13.8,BR,moderate rain
600,Loubomo,-4.1997,12.6739,72.5,91,100,2.66,CG,light rain
601,Maceio,-9.6658,-35.7353,80.6,83,75,8.05,BR,broken clouds
602,Gamba,-2.65,10.0,78.28,86,100,6.4,GA,moderate rain
603,Dhulian,24.6833,87.9667,50.31,49,0,5.01,IN,clear sky
604,Stephenville,32.2207,-98.2023,73.4,10,1,25.32,US,clear sky
605,Carballo,43.213,-8.691,52.0,81,100,10.0,ES,overcast clouds
606,Aksu,41.1231,80.2644,18.43,82,0,1.61,CN,clear sky
607,Dennery,13.8996,-60.8879,84.2,70,20,6.91,LC,few clouds
608,Floriano,-6.7669,-43.0225,81.25,81,100,5.1,BR,overcast clouds
609,Bajina+Basta,43.9708,19.5675,41.0,70,0,11.5,RS,clear sky
610,Ivankiv,50.9386,29.8943,24.8,93,90,2.24,UA,snow
611,Dhupgari,26.5858,89.0145,54.68,51,0,2.53,IN,clear sky
612,La+Rioja,42.25,-2.5,39.0,86,60,7.0,ES,broken clouds
613,San+Ramon,37.7799,-121.978,59.0,47,1,2.95,US,clear sky
614,Harper,4.375,-7.7169,78.57,85,46,6.62,LR,scattered clouds
615,Kamina,-8.7386,24.9906,66.36,94,100,2.66,CD,light rain
616,Tucuma,-0.1833,-50.05,79.38,90,98,7.96,BR,overcast clouds
617,Alvorada,-12.48,-49.1247,86.56,58,93,1.5,BR,overcast clouds
618,Suna,57.8338,50.0588,20.39,95,34,9.4,RU,scattered clouds
619,Icod+De+Los+Vinos,28.3724,-16.7119,66.0,29,0,11.63,ES,clear sky
620,Loharu,28.45,75.8167,52.95,37,0,3.78,IN,clear sky
621,Mezhdurechenskiy,59.6,65.9333,17.28,97,100,7.38,RU,overcast clouds
622,Ibatiba,-20.2339,-41.5106,76.64,67,22,3.67,BR,few clouds
623,Zelenoborskiy,66.845,32.3622,12.0,96,100,4.29,RU,light snow
624,La+Palma,33.8464,-118.0467,63.0,55,20,5.75,US,few clouds
625,Arona,28.0996,-16.681,66.0,77,0,13.8,ES,clear sky
626,Caxito,-8.5785,13.6643,80.6,74,40,6.91,AO,scattered clouds
627,Atbasar,51.8,68.3333,17.44,94,100,8.05,KZ,overcast clouds
628,Novocherkassk,47.4181,40.0939,39.99,81,20,8.95,RU,few clouds
629,Pinega,64.7001,43.3936,15.42,96,88,6.06,RU,overcast clouds
630,Ambanja,-13.6833,48.45,75.72,88,82,2.93,MG,light rain
631,Bagan,54.1001,77.6646,5.86,95,100,9.55,RU,overcast clouds
632,Rio+Grande,-32.035,-52.0986,80.6,83,90,13.8,BR,overcast clouds
633,Arkhangelsk,64.5401,40.5433,23.0,93,90,4.47,RU,light snow
634,Brigantine,39.4101,-74.3646,36.0,27,1,13.8,US,clear sky
635,Saurimo,-9.6608,20.3916,67.08,94,100,2.13,AO,moderate rain
636,Warri,5.5167,5.75,81.25,75,0,5.97,NG,clear sky
637,Boffa,10.1667,-14.0333,76.01,76,0,5.77,GN,clear sky
638,Azuaga,38.2667,-5.6833,48.0,74,100,8.01,ES,overcast clouds
639,Varhaug,58.6147,5.6457,27.0,100,75,17.87,NO,fog
640,Tabuk,17.4189,121.4443,63.45,87,100,3.24,PH,overcast clouds
641,Clermont,49.5,2.4167,46.4,100,75,16.11,FR,moderate rain
642,Tarata,-17.6167,-66.0167,75.0,35,8,10.0,BO,clear sky
643,Maarianhamina,60.0973,19.9348,28.4,74,90,12.66,AX,light snow
644,Manzil+Salim,35.8567,8.4765,62.6,29,0,8.05,TN,clear sky
645,Mao,39.8885,4.2658,51.8,87,20,3.44,ES,heavy intensity rain
646,Villamontes,-21.25,-63.5,102.4,28,0,9.33,BO,clear sky
647,Podgornoye,51.735,39.1496,28.4,100,90,8.95,RU,snow
648,Pocone,-16.2567,-56.6228,91.96,43,28,8.03,BR,scattered clouds
649,Farafangana,-22.8167,47.8333,79.43,83,1,10.4,MG,light rain
650,Letka,59.6011,49.4232,28.54,96,100,12.15,RU,snow
651,Barsovo,61.1667,73.1667,-16.6,76,90,13.42,RU,light snow
652,Bonga,7.2833,36.2333,62.71,67,0,1.25,ET,clear sky
653,Nolinsk,57.5596,49.9363,21.34,96,26,8.66,RU,scattered clouds
654,Yumbe,3.4651,31.2469,79.05,26,52,7.16,UG,broken clouds
655,Tupelo,34.2576,-88.7034,57.2,47,90,17.27,US,overcast clouds
656,Moissala,8.3404,17.7663,82.13,22,62,3.22,TD,broken clouds
657,Kibala,9.1104,18.3463,84.2,23,0,4.63,TD,clear sky
658,Puerto+Gaitan,4.3133,-72.0816,95.22,32,57,14.63,CO,broken clouds
659,Vallenar,-28.5708,-70.7581,86.81,22,0,10.56,CL,clear sky
660,Havre-Saint-Pierre,50.2334,-63.5986,24.8,63,90,16.11,CA,light snow
661,Sharjah,25.3573,55.4033,71.01,63,0,4.61,AE,clear sky
662,Quthing,-30.4,27.7003,67.06,43,4,3.6,LS,clear sky
663,Ratanpur,22.3,82.1667,51.76,39,0,5.77,IN,clear sky
664,Altamira,-3.2033,-52.2064,80.6,94,40,3.18,BR,scattered clouds
665,Alpinopolis,-20.8636,-46.3881,82.49,60,54,1.66,BR,broken clouds
666,Mabaruma,8.2,-59.7833,76.35,94,100,5.03,GY,overcast clouds
667,Mozarlandia,-14.7447,-50.5706,87.91,60,100,3.49,BR,overcast clouds
668,Veraval,20.9,70.3667,66.9,27,0,10.51,IN,clear sky
669,Comodoro+Rivadavia,-45.8667,-67.5,64.4,42,20,12.66,AR,few clouds
670,Dmytrivka,45.9717,28.9864,36.93,82,14,10.69,UA,few clouds
671,Olafsvik,64.8945,-23.7142,22.6,91,1,19.28,IS,clear sky
672,Birin,26.8865,88.0718,41.05,70,0,3.6,NP,clear sky
673,Kidal,18.4411,1.4078,69.57,20,0,8.93,ML,clear sky
674,Pokhara,28.2333,83.9833,47.46,49,0,3.69,NP,clear sky
675,Murgab,37.4966,61.9714,50.0,57,75,5.03,TM,broken clouds
676,Macamic,48.7502,-78.9996,3.2,66,20,5.75,CA,few clouds
677,Burgeo,47.6167,-57.6152,30.11,91,96,12.55,CA,overcast clouds
678,Yambio,4.5721,28.3955,76.08,24,2,5.1,SS,clear sky
679,Faranah,10.0404,-10.7434,79.88,16,0,4.27,GN,clear sky
680,Koslan,63.4564,48.8989,24.66,98,100,7.34,RU,overcast clouds
681,Mahibadhoo,3.7833,72.9667,80.87,76,18,11.5,MV,few clouds
682,Sumbe,-11.2061,13.8437,76.75,85,47,8.12,AO,scattered clouds
683,Lobito,-12.3481,13.5456,77.25,79,66,6.11,AO,broken clouds
684,Cotonou,6.3654,2.4183,84.2,79,20,10.36,BJ,few clouds
685,Guane,22.2025,-84.0875,74.79,58,23,12.39,CU,few clouds
686,Kaliningrad,54.7065,20.511,30.99,69,90,11.18,RU,overcast clouds
687,Meulaboh,4.1363,96.1285,75.49,85,74,5.32,ID,broken clouds
688,Novorzhev,57.0294,29.3338,22.19,98,87,5.03,RU,light snow
689,Sakakah,29.9697,40.2064,44.6,49,0,5.75,SA,clear sky
690,Ornskoldsvik,63.2909,18.7153,14.0,85,75,8.05,SE,broken clouds
691,Baloda+Bazar,21.6667,82.1667,54.68,34,0,5.08,IN,clear sky
692,Belmonte,-15.8631,-38.8828,82.4,78,75,2.3,BR,broken clouds
